keyword,vector
密密,[-0.447914]
顺路,[-0.26318696]
浸透,[0.4690404]
身不由己,[-0.46560565]
合唱,[-0.27807185]
哀伤,[0.1687696]
低等,[0.46659446]
剧情,[-0.32032537]
歌词,[-0.33698237]
男生,[-0.37791622]
重合,[-0.13763297]
美味,[0.44302884]
恼怒,[-0.24377497]
生性,[-0.14900088]
女朋友,[-0.04539405]
只是,[0.31949583]
不同,[0.00576021]
蛋糕,[0.4843116]
珍惜,[-0.23542264]
意境,[0.13398115]
滥用,[-0.48417938]
没关系,[0.4396377]
误会,[0.25230366]
无聊,[0.01954935]
时候,[-0.3269519]
买来,[-0.14286825]
爱心,[-0.06599791]
女生,[0.42887864]
短信,[-0.18440734]
伴奏,[0.06999731]
花钱,[-0.16548738]
辗转,[0.41616723]
歌曲,[-0.08554149]
大方,[0.2858145]
不要紧,[0.0705649]
失眠,[-0.12457953]
掩饰,[-0.36731]
大哭,[-0.09394185]
展现,[0.39316493]
跨越,[0.04029389]
刚好,[-0.04795067]
睡眠,[0.03850939]
几条,[-0.10437166]
何以,[0.3906742]
可爱,[-0.15507136]
看成,[-0.39610258]
版本,[-0.02096548]
欣赏,[0.01102097]
某个,[-0.44665745]
有时候,[0.14983058]
碰到,[-0.21068047]
付出,[0.38566095]
中学,[-0.3518508]
漂亮,[0.25045267]
小学,[-0.22441484]
一辈子,[0.01601565]
其它,[-0.22480313]
很难,[-0.28319088]
头发,[-0.29485285]
遭遇,[-0.43277904]
永远,[-0.06846376]
手机,[-0.19612686]
理解,[0.24488083]
值得,[0.12718894]
那种,[0.32827714]
别的,[0.05991784]
男人,[-0.01745898]
是因为,[0.09133209]
每天,[0.08603325]
大学,[-0.11924272]
直到,[0.004123]
感觉,[0.20868678]
真的,[-0.11751633]
别人,[-0.3476743]
一天,[0.25727427]
终于,[0.0609615]
那样,[0.03555768]
声音,[-0.34840605]
真正,[0.36311647]
信息,[-0.45030168]
三个,[-0.461567]
而是,[0.2739697]
看见,[-0.06276239]
只要,[-0.19865337]
原来,[-0.22322993]
家驹,[0.33695662]
黄家驹,[0.08460926]
beyond,[0.1828907]
首歌,[-0.28227627]
NAKUPENDA,[0.35460693]
那裤,[0.401378]
AMANI,[-0.1568496]
阿玛尼,[-0.4966401]
表达,[0.30487514]
音量,[0.097628]
偏大,[-0.01282686]
喜欢,[0.331944]
关注,[0.31648898]
自己,[0.4588583]
舍友,[-0.29587483]
副歌,[0.47597262]
和平,[-0.34902868]
音乐,[-0.46614608]
非洲,[-0.28946823]
因为,[0.12403021]
生活化,[-0.44349277]
背景音乐,[-0.38130254]
爱来,[-0.20497656]
人間,[0.410044]
调小,[-0.27055466]
广告曲,[-0.22766016]
armani,[-0.15477826]
縱有,[0.35425612]
world,[0.07108438]
大爱,[-0.21608874]
总问,[0.04715571]
对楼,[0.39257878]
罗大佑,[-0.06981955]
千萬曲,[-0.5017928]
调大点,[0.15605333]
喷家驹,[-0.10426192]
無黃家駒,[0.12205838]
神作,[-0.07024755]
TUNE,[-0.08573069]
世間,[-0.16434075]
TAKE,[0.04532603]
Beyond,[0.32977238]
西裤,[-0.02839862]
意思,[0.03199923]
祈愿,[-0.2443527]
意义,[-0.49188435]
不合身,[-0.16998878]
主唱,[-0.4970292]
伟大领袖,[0.42757553]
哥们,[-0.5003066]
曼德拉,[-0.3686819]
胎教,[0.45757213]
什么,[0.4730528]
一首歌,[0.02375477]
真正,[0.36359832]
他们,[-0.28282908]
除了,[-0.2368477]
我们,[-0.31043205]
两首,[0.37139785]
杰克逊,[0.2360411]
关于,[0.06306724]
传唱,[-0.46791497]
冷眼,[-0.08258615]
情歌,[0.3565111]
谩骂,[0.03626353]
走向世界,[0.18915512]
写照,[0.21145761]
迈克尔,[-0.36005607]
唱道,[-0.03808444]
十分钟,[0.11325028]
国界,[-0.4904506]
弱小,[-0.13681415]
生活,[-0.22156392]
音乐家,[0.12593077]
偶像,[-0.01256206]
即兴,[-0.2627041]
歌手,[0.21323739]
心怀,[0.12162713]
社会,[0.3669373]
会用,[0.05916805]
之旅,[0.07661602]
战火,[0.3365334]
写实,[0.09126624]
呵呵,[-0.44912276]
惋惜,[-0.22368766]
国籍,[-0.2532881]
需要,[-0.4085315]
无辜,[-0.3977682]
庆幸,[0.07895906]
天使,[-0.3638164]
一个,[0.06150838]
天才,[0.32077944]
乐队,[0.14330153]
歌曲,[-0.09086329]
慈善,[0.41897285]
写下,[0.36699256]
发光,[0.1315297]
光辉,[-0.28522462]
只用,[0.16140683]
用心,[0.4859572]
早早,[0.24683815]
邻居,[0.01660518]
岁月,[-0.21443051]
写出,[-0.26558092]
宝宝,[-0.20315617]
离去,[-0.47081304]
电视台,[-0.37591732]
亲人,[-0.04463171]
杀害,[-0.30172625]
从来不,[-0.33975422]
神话,[0.05887974]
村子,[-0.2869652]
上帝,[0.03746699]
度过,[-0.23956634]
就是,[-0.27427173]
肚子,[0.40069753]
内心,[-0.3063837]
抗日,[-0.17453781]
去世,[0.4239062]
超越,[-0.05112487]
长大,[0.13243966]
无奈,[-0.11679929]
阻止,[-0.33409706]
生存,[-0.3651463]
天天,[0.29816365]
爱情,[0.09973979]
全是,[0.49051225]
可怕,[-0.13620827]
哪个,[0.08160824]
儿童,[-0.25564453]
分钟,[0.00596276]
每次,[0.12139349]
就算,[-0.33017215]
不曾,[0.37921447]
真实,[0.08955231]
为何,[-0.4806041]
记得,[0.24280296]
老人,[-0.03758432]
一生,[-0.19941251]
创作,[-0.1588358]
以外,[-0.14673233]
永远,[-0.06728198]
现实,[-0.31919175]
年轻,[-0.36105812]
石径,[-0.3032555]
我俩,[-0.0174821]
过夜,[0.25756025]
观赏,[0.25701845]
超爱,[-0.36794966]
风声,[0.05231115]
立誓,[-0.12409833]
逝去,[-0.42348936]
耳机,[-0.34907803]
这首,[-0.4053064]
凭证,[-0.48300347]
永不,[-0.31199586]
一路上,[-0.12604769]
任何人,[-0.01271833]
感动,[-0.11361443]
奶奶,[0.2542772]
舍友,[-0.30254287]
眼里,[-0.49620342]
天空,[-0.06147062]
不善言辞,[0.45378008]
醉过,[-0.1420763]
拒绝,[-0.0122832]
酩酊,[0.43858066]
单曲,[-0.23034713]
竹马,[-0.18034866]
乐极,[-0.49659112]
听歌,[0.16212082]
泪目,[-0.34739962]
虚闻,[-0.15636024]
my,[-0.4801708]
love,[-0.39319262]
虐心,[-0.00987907]
榜前,[-0.15467206]
逃课,[-0.516646]
Farewell,[0.31242192]
凉凉的,[-0.20820752]
朋友,[0.41647327]
喜欢,[0.33143088]
别人,[-0.36566466]
强韧,[-0.37596488]
牛郎星,[-0.35478172]
水纹,[0.10026501]
专辑,[0.3497308]
很怕,[-0.20079568]
葵扇,[0.27483565]
首歌,[-0.27812114]
忘形,[0.11753759]
大洋彼岸,[-0.27874666]
夏夜,[0.3786122]
一年,[0.20268832]
共度,[-0.4044378]
织女星,[-0.16029374]
包车,[-0.11176223]
空有,[-0.272414]
险境,[0.26595503]
好点,[0.26776183]
原来,[-0.22531559]
心碎,[-0.36208043]
水鸟,[0.37983537]
石凳,[-0.08751665]
萤火虫,[-0.46563756]
刚出,[-0.38401195]
离合,[0.00527358]
自卑,[0.4084533]
心声,[-0.30391893]
山风,[0.29049534]
乘凉,[0.16397043]
唱得,[0.31225657]
心软,[0.37766433]
随和,[0.39147756]
不复,[-0.44576338]
吐露,[0.38906255]
夏日,[0.20778698]
心惊,[-0.3809759]
满天,[0.18232593]
爱上,[0.19869114]
真好,[-0.45544517]
孤单,[0.27315074]
听众,[0.48575938]
旧日,[-0.23545675]
银河系,[-0.08111957]
默契,[-0.28974873]
懂事,[0.00469835]
不约而同,[0.40692365]
不负,[-0.11826949]
好评,[-0.17517269]
时候,[-0.33328775]
家门口,[-0.4412672]
目的地,[0.40388775]
珠海,[0.06853852]
榜首,[-0.2988655]
童年,[-0.3489396]
不爱,[0.17829047]
错过,[-0.13423921]
星星,[0.05347215]
但愿,[-0.11614969]
过得,[-0.17862505]
清新,[-0.44757444]
背影,[0.10320263]
知道,[0.28820437]
人事,[0.10503552]
那年,[-0.41180044]
温柔,[-0.31080863]
差点,[0.2696255]
勇气,[0.42276388]
不好意思,[0.06627053]
同一个,[0.27061403]
多人,[0.44143355]
说起,[-0.20345086]
同学,[-0.1866081]
轻易,[0.3578822]
性格,[0.3632732]
麻烦,[0.10671886]
自己,[0.44950923]
眼看,[0.0537309]
家人,[0.05772175]
那位,[0.0106031]
评论,[-0.34261945]
当初,[0.4329764]
约束,[0.35438967]
循环,[0.03651861]
音乐,[-0.4734937]
四年,[0.37342143]
两位,[0.1775216]
记得,[0.23062882]
空气,[-0.12258604]
永远,[-0.07836825]
想起,[0.31688246]
不想,[0.32367796]
广州,[0.16570725]
别的,[0.04815197]
已有,[0.26309013]
怎样,[-0.09678721]
所谓,[-0.0725564]
变得,[0.02272964]
进来,[0.10389382]
兄弟,[-0.0325101]
听到,[0.35338214]
变成,[0.03722689]
大学,[-0.13453346]
法律,[0.04309546]
卫兰,[-0.10817748]
听的歌,[-0.24213473]
开心,[0.2218647]
玩游戏,[0.4042923]
缺德,[-0.29641736]
评论,[-0.32786307]
留言,[0.21208063]
网易,[0.10390884]
没人,[0.03781331]
几首歌,[-0.00744083]
挡掉,[-0.00917446]
阿蕾,[0.11383354]
他会,[0.42875996]
卫龙人,[0.4868423]
曲中人,[0.3440976]
喝不醉,[-0.22121485]
人来,[0.29974216]
掐掉,[-0.29779387]
恶趣味,[-0.25249588]
手中,[-0.38488275]
越来越,[0.11629503]
卫生纸,[-0.3305328]
什么,[0.4766869]
搞笑,[0.21227874]
交集,[0.00146753]
看见,[-0.05728921]
表弟,[-0.12329194]
不乐意,[0.49075663]
小朋友,[0.35647303]
大家,[-0.46541357]
觉得,[0.23749524]
买房子,[0.3921835]
说白了,[-0.4116309]
你们,[0.21553336]
中意,[-0.06821847]
这么,[-0.13127838]
三杯,[0.15530872]
堕落,[-0.31004018]
熟练,[0.29434428]
幼儿园,[0.48557177]
这是,[-0.29489565]
只想,[0.48188493]
爱人,[0.08915605]
并不知道,[0.38607985]
抽烟,[0.45825243]
玩笑,[-0.47088575]
孤独,[0.4990466]
半点,[0.11544275]
分手,[0.31454602]
姿势,[-0.09306443]
一首,[-0.30211064]
这样,[-0.15364651]
妹妹,[-0.31368977]
大哥,[0.04941286]
依赖,[0.4468193]
随便,[0.483356]
哥哥,[-0.46512455]
反而,[-0.06008671]
没有,[0.45782244]
成长,[0.43952045]
变成,[0.05353099]
人家,[0.33920184]
别人,[-0.34594056]
一旦,[0.49006084]
共同,[-0.4030691]
希望,[0.31649235]
除了,[-0.24043295]
其实,[0.33168596]
心里,[0.4031463]
告诉,[-0.44701084]
不知,[0.3047924]
一点,[-0.02072792]
可是,[0.13795412]
当时,[0.21001956]
怎么,[-0.34434143]
不会,[-0.12180664]
还是,[-0.02264497]
知道,[0.30212265]
现在,[-0.3374879]
不是,[0.19995731]
我们,[-0.3073478]
一个,[0.0653696]
live,[0.00294865]
蒙娜丽莎,[-0.01519128]
这首,[-0.39497617]
不是,[0.20422888]
出生,[-0.45768914]
停火协定,[-0.14891331]
埃塞,[0.11242637]
好棒,[0.4540426]
东邪西毒,[0.2840502]
马嘉理,[0.0545647]
手机,[-0.19814996]
时间,[-0.43387976]
我能,[0.31162396]
陈奕迅,[-0.16056502]
飞唱,[-0.4927115]
已迷上,[-0.37259588]
LIVE,[-0.15067108]
共死,[-0.04539263]
君恨,[-0.02324974]
高逼格,[-0.25787747]
魔方,[0.44680223]
人想,[-0.14601192]
整首歌,[0.00462875]
我来,[0.38480493]
生迟,[-0.10010957]
君生,[-0.35135388]
锁屏,[-0.19446316]
谍战片,[-0.13977557]
如果,[0.35897264]
万国邮政联盟,[0.4454284]
相忘,[-0.4017054]
水门事件,[0.07845232]
解锁,[-0.46076664]
感觉,[0.20726794]
相濡以沫,[-0.25121218]
解药,[-0.3157665]
瑞士联邦,[-0.26198724]
画布,[-0.29812643]
别人,[-0.3471729]
咸鱼,[-0.0903122]
沃尔夫冈,[-0.11131644]
咏叹调,[0.2761986]
紫云,[-0.08037654]
放在心里,[-0.25561553]
就是,[-0.27224725]
胡佛,[-0.42093477]
尘缘,[-0.17969312]
一首歌,[0.01577952]
只能,[-0.13737899]
有生之年,[-0.29584098]
匈牙利人,[-0.2318855]
一千个,[-0.16475394]
归去,[-0.06775647]
真爱,[0.42420885]
乐团,[-0.45537952]
鲁比,[0.19856994]
一起,[-0.36447975]
此生,[-0.36928892]
夜夜,[-0.20783016]
西沙群岛,[0.3233221]
烽火,[-0.39088547]
尼克松,[-0.33663195]
战地,[0.38239962]
降生,[-0.4379055]
黄兴,[0.2394885]
巅峰,[-0.28761908]
舞会,[0.30102876]
鲜活,[0.4708438]
失散,[-0.26893523]
韦伯,[0.3133265]
楼台,[-0.03144873]
魂魄,[-0.2112251]
保卫战,[-0.00554829]
可悲,[-0.176106]
台词,[0.36518666]
忘不了,[0.35552976]
吴佩孚,[0.24229242]
乱世,[0.34189442]
间谍,[0.41425762]
爱上,[0.21544608]
漫天,[-0.07444932]
丘吉尔,[0.323001]
鬼魂,[0.32712635]
不愧,[0.12909843]
拥抱,[0.47820964]
心愿,[-0.22504377]
听出,[0.25284562]
爱心,[-0.05832155]
一个,[0.06293242]
烟台,[0.23759194]
幽灵,[0.24079192]
失眠,[-0.12433697]
演唱,[-0.12820841]
两个,[0.21938244]
亲爱,[0.21034978]
相遇,[0.38078701]
人性,[-0.37532687]
了结,[0.11666199]
黑夜,[-0.37102905]
流泪,[0.49686995]
不能,[0.06748246]
无效,[-0.40377414]
江湖,[0.14867775]
生效,[0.13358817]
辞职,[-0.28506002]
对立,[-0.45020765]
对不起,[-0.28232664]
土耳其,[-0.21786813]
响起,[-0.16724774]
死去,[-0.18034753]
集合,[0.22810726]
残酷,[0.11638632]
派出,[0.1613884]
我会,[-0.25982457]
制订,[0.3771169]
清政府,[0.28125954]
小姐,[0.32629886]
一方,[0.26269054]
输入,[0.29885697]
居然,[-0.06803261]
迫使,[-0.44334236]
宪法,[-0.16822974]
那位,[0.02505585]
入侵,[-0.13375328]
家伙,[-0.1844077]
希腊,[0.4533267]
可怕,[-0.13434704]
忘记,[0.10857373]
彼此,[-0.4395898]
发明,[-0.21610597]
电影,[0.47781712]
音乐,[-0.46505114]
简直,[0.21678086]
身份,[-0.16214977]
条约,[0.23174414]
或许,[-0.04390912]
即便,[0.16400856]
相继,[-0.30308828]
现场,[0.31064135]
海军,[-0.0590099]
台湾,[-0.23837267]
永远,[-0.0791795]
签订,[0.23633577]
将来,[0.13424847]
总统,[-0.20174783]
事实上,[0.15356119]
早已,[-0.07689112]
果然,[0.1366081]
高兴,[0.3936187]
想起,[0.31772986]
不用,[-0.2535413]
唯一,[0.05766679]
爆发,[-0.14432825]
香港,[0.16954069]
黎明,[-0.45795187]
金曲,[-0.3280889]
劲歌,[-0.43075392]
张学友,[-0.02831036]
唱歌,[0.2526287]
第届,[-0.45111695]
雪柜,[0.43049538]
影帝,[-0.03501718]
郭富城,[0.35312918]
金奖,[0.28276354]
不如,[0.25296643]
何方,[0.347148]
香港,[0.1912157]
但是,[-0.26983884]
天王,[0.13304715]
模仿,[-0.14557984]
未曾,[-0.21696973]
版本,[-0.00900149]
全是,[0.505084]
翻唱,[0.11796037]
十大,[-0.27582923]
歌单,[-0.41812432]
奸笑,[-0.283318]
学友,[0.1953717]
条肠,[-0.3683178]
我能,[0.321086]
明哥,[0.37437448]
郭刘能,[-0.18104929]
III,[-0.32819036]
输再,[0.46359318]
喝会,[0.3133163]
see,[0.32569695]
致遙遠,[-0.34546095]
点赞,[-0.14872468]
转极,[-0.00866622]
我个,[-0.30775392]
个脑,[-0.12157798]
MV,[-0.4742979]
leon,[0.19510572]
保连奴,[0.43406916]
说卫兰版,[0.48390037]
四首歌,[0.02834188]
KTV,[0.02309537]
四首,[0.4456914]
小伙伴,[0.11269066]
没当,[0.40778825]
刘江,[0.39676863]
情深,[-0.3228763]
刘德华,[0.1267616]
尼奥,[0.46024278]
首歌,[-0.2779112]
一切顺利,[-0.20603785]
巴萨,[0.16055842]
他们,[-0.27839258]
大合唱,[-0.38435796]
哪一位,[-0.3793246]
真得,[0.27842528]
刹那,[-0.39817378]
备注,[-0.08368544]
颁奖,[-0.4483706]
总说,[-0.13903718]
获得,[0.06663217]
晨光,[0.15184171]
灰暗,[-0.02804149]
你们,[0.22404079]
星辰,[-0.27261353]
捣乱,[-0.02624351]
润滑,[0.49753228]
偶像,[-0.01544669]
离谱,[0.4441554]
拿过,[0.31860057]
哪家,[0.20190643]
歌词,[-0.33397606]
球迷,[-0.07587067]
误导,[0.3621869]
连成,[-0.13713682]
相伴,[-0.13509363]
收录,[0.41690618]
全场,[0.35162795]
才华,[0.48999143]
呵呵,[-0.4467927]
我心,[-0.3044735]
只有,[0.49758053]
祝福,[-0.16851361]
四次,[0.00450396]
跳舞,[-0.15086484]
更能,[-0.19763066]
深情,[0.16556214]
不过,[0.16622116]
大奖,[-0.32078215]
想过,[-0.05148133]
再见,[0.22126397]
慈善,[0.42177263]
保利,[0.22791557]
大哭,[-0.08602078]
并列,[0.16583112]
暴力,[-0.25046197]
同事,[0.01636035]
咖啡,[-0.34251833]
一首,[-0.30241042]
开始,[-0.05528275]
厨房,[0.04245717]
完美,[-0.24449691]
说不出,[0.32387838]
记忆,[-0.38565165]
人气,[-0.04652593]
味道,[-0.1926329]
导演,[-0.25149038]
就是,[-0.26481283]
